setting	config_id	quant	normalization	imputation	de_method	log2fc	fdr_method	project_count	eligible_projects	eligible_project_rate	failed_projects	failure_rate	median_benchmark_rank	mean_benchmark_rank	rank_iqr	win_frequency
LFQ	pibaq__limrots|bh|median|minprob|fc0.5|a0.05|none|k2	pibaq	median	minprob	limrots	0.5	bh	6	6	1.0	0	0.0	209.05	194.04999999999998	68.875	0.0
LFQ	top3__rots|bh|none|impseqrob|fc0.5|a0.05|none|k2	top3	none	impseqrob	rots	0.5	bh	6	6	1.0	0	0.0	209.25	197.61666666666667	127.97499999999997	0.0
LFQ	top3__limrots|bh|median|impseq|fc0.5|a0.05|none|k2	top3	median	impseq	limrots	0.5	bh	6	6	1.0	0	0.0	209.25	205.18333333333337	61.974999999999994	0.0
LFQ	sum__limrots|bh|median|none|fc0.5|a0.05|none|k2	sum	median	none	limrots	0.5	bh	6	6	1.0	0	0.0	209.4	215.65	56.92499999999998	0.0
LFQ	maxlfq__rots|bh|median|minprob|fc0.5|a0.05|none|k2	maxlfq	median	minprob	rots	0.5	bh	6	6	1.0	0	0.0	209.55	185.15	65.375	0.0
LFQ	top3__rots|bh|none|seqknn|fc0.5|a0.05|none|k2	top3	none	seqknn	rots	0.5	bh	6	6	1.0	0	0.0	209.65	212.25	100.375	0.0
LFQ	top3__deqms|bh|median|none|fc0.5|a0.05|none|k2	top3	median	none	deqms	0.5	bh	6	6	1.0	0	0.0	210.89999999999998	204.20000000000002	110.94999999999999	0.0
LFQ	top3__limma|bh|median|none|fc0.5|a0.05|none|k2	top3	median	none	limma	0.5	bh	6	6	1.0	0	0.0	211.6	201.39999999999998	110.99999999999997	0.0
LFQ	top3__limma|bh|median|qrilc|fc0.5|a0.05|none|k2	top3	median	qrilc	limma	0.5	bh	6	6	1.0	0	0.0	212.0	207.5666666666667	78.29999999999998	0.0
LFQ	top3__rots|bh|none|impseq|fc0.5|a0.05|none|k2	top3	none	impseq	rots	0.5	bh	6	6	1.0	0	0.0	212.75	215.01666666666665	111.37500000000003	0.0
LFQ	top3__limrots|bh|median|minprob|fc0.5|a0.05|none|k2	top3	median	minprob	limrots	0.5	bh	6	6	1.0	0	0.0	212.85	204.81666666666663	66.275	0.0
LFQ	sum__limrots|bh|none|knn|fc0.5|a0.05|none|k2	sum	none	knn	limrots	0.5	bh	6	6	1.0	0	0.0	213.55	208.71666666666667	29.974999999999994	0.0
LFQ	top3__limrots|bh|median|seqknn|fc0.5|a0.05|none|k2	top3	median	seqknn	limrots	0.5	bh	6	6	1.0	0	0.0	214.15	204.73333333333335	12.325000000000017	0.0
LFQ	top3__deqms|bh|median|impseq|fc0.5|a0.05|none|k2	top3	median	impseq	deqms	0.5	bh	6	6	1.0	0	0.0	214.2	192.1833333333333	67.44999999999999	0.0
LFQ	sum__limma|bh|none|qrilc|fc0.5|a0.05|none|k2	sum	none	qrilc	limma	0.5	bh	6	6	1.0	0	0.0	214.5	186.85000000000002	62.0	0.0
LFQ	sum__rots|bh|median|knn|fc0.5|a0.05|none|k2	sum	median	knn	rots	0.5	bh	6	6	1.0	0	0.0	215.05	212.75	31.475000000000023	0.0
LFQ	sum__limrots|bh|none|impseqrob|fc0.5|a0.05|none|k2	sum	none	impseqrob	limrots	0.5	bh	6	6	1.0	0	0.0	215.5	197.51666666666665	29.67500000000001	0.0
LFQ	top3__rots|bh|none|none|fc0.5|a0.05|none|k2	top3	none	none	rots	0.5	bh	6	6	1.0	0	0.0	216.10000000000002	225.78333333333333	98.875	0.0
LFQ	top3__deqms|bh|none|minprob|fc0.5|a0.05|none|k2	top3	none	minprob	deqms	0.5	bh	6	6	1.0	0	0.0	217.0	167.23333333333332	127.2	0.0
LFQ	top3__limma|bh|median|impseqrob|fc0.5|a0.05|none|k2	top3	median	impseqrob	limma	0.5	bh	6	6	1.0	0	0.0	217.0	197.83333333333334	69.64999999999998	0.0
LFQ	top3__limma|bh|none|mindet|fc0.5|a0.05|none|k2	top3	none	mindet	limma	0.5	bh	6	6	1.0	0	0.0	217.5	173.36666666666665	101.60000000000001	0.0
LFQ	sum__rots|bh|none|knn|fc0.5|a0.05|none|k2	sum	none	knn	rots	0.5	bh	6	6	1.0	0	0.0	217.9	206.08333333333334	64.475	0.0
LFQ	sum__limrots|bh|none|minprob|fc0.5|a0.05|none|k2	sum	none	minprob	limrots	0.5	bh	6	6	1.0	0	0.0	218.45	190.65	68.07500000000002	0.0
LFQ	top3__deqms|bh|none|mindet|fc0.5|a0.05|none|k2	top3	none	mindet	deqms	0.5	bh	6	6	1.0	0	0.0	218.7	166.76666666666665	132.75	0.0
LFQ	top3__limrots|bh|none|mindet|fc0.5|a0.05|none|k2	top3	none	mindet	limrots	0.5	bh	6	6	1.0	0	0.0	218.75	199.61666666666667	84.375	0.0
LFQ	top3__limma|bh|none|minprob|fc0.5|a0.05|none|k2	top3	none	minprob	limma	0.5	bh	6	6	1.0	0	0.0	220.3	177.39999999999998	92.80000000000001	0.0
LFQ	top3__limma|bh|none|seqknn|fc0.5|a0.05|none|k2	top3	none	seqknn	limma	0.5	bh	6	6	1.0	0	0.0	220.6	181.4333333333333	149.95000000000002	0.0
LFQ	top3__limrots|bh|none|seqknn|fc0.5|a0.05|none|k2	top3	none	seqknn	limrots	0.5	bh	6	6	1.0	0	0.0	220.85000000000002	218.26666666666668	85.9	0.0
LFQ	top3__limma|bh|none|knn|fc0.5|a0.05|none|k2	top3	none	knn	limma	0.5	bh	6	6	1.0	0	0.0	221.0	196.0	116.04999999999998	0.0
LFQ	maxlfq__rots|bh|median|qrilc|fc0.5|a0.05|none|k2	maxlfq	median	qrilc	rots	0.5	bh	6	6	1.0	0	0.0	221.95	219.41666666666666	67.775	0.0
LFQ	top3__deqms|bh|median|impseqrob|fc0.5|a0.05|none|k2	top3	median	impseqrob	deqms	0.5	bh	6	6	1.0	0	0.0	222.7	200.83333333333334	62.74999999999997	0.0
LFQ	sum__rots|bh|none|qrilc|fc0.5|a0.05|none|k2	sum	none	qrilc	rots	0.5	bh	6	6	1.0	0	0.0	223.14999999999998	202.75	93.125	0.0
LFQ	top3__limrots|bh|none|impseqrob|fc0.5|a0.05|none|k2	top3	none	impseqrob	limrots	0.5	bh	6	6	1.0	0	0.0	223.14999999999998	204.7833333333333	106.82499999999996	0.0
LFQ	sum__limrots|bh|median|qrilc|fc0.5|a0.05|none|k2	sum	median	qrilc	limrots	0.5	bh	6	6	1.0	0	0.0	223.85	202.28333333333333	39.17500000000001	0.0
LFQ	sum__limrots|bh|none|none|fc0.5|a0.05|none|k2	sum	none	none	limrots	0.5	bh	6	6	1.0	0	0.0	224.05	210.63333333333333	80.75	0.0
LFQ	top3__limrots|bh|none|none|fc0.5|a0.05|none|k2	top3	none	none	limrots	0.5	bh	6	6	1.0	0	0.0	225.10000000000002	226.51666666666665	73.625	0.0
LFQ	top3__limrots|bh|none|impseq|fc0.5|a0.05|none|k2	top3	none	impseq	limrots	0.5	bh	6	6	1.0	0	0.0	226.15	226.45000000000002	80.52500000000003	0.0
LFQ	sum__rots|bh|median|qrilc|fc0.5|a0.05|none|k2	sum	median	qrilc	rots	0.5	bh	6	6	1.0	0	0.0	226.35	219.50000000000003	25.37499999999997	0.0
LFQ	top3__limma|bh|none|qrilc|fc0.5|a0.05|none|k2	top3	none	qrilc	limma	0.5	bh	6	6	1.0	0	0.0	227.3	198.4	73.85000000000002	0.0
LFQ	sum__limrots|bh|none|qrilc|fc0.5|a0.05|none|k2	sum	none	qrilc	limrots	0.5	bh	6	6	1.0	0	0.0	227.3	208.06666666666663	74.05000000000004	0.0
LFQ	top3__limma|bh|none|impseqrob|fc0.5|a0.05|none|k2	top3	none	impseqrob	limma	0.5	bh	6	6	1.0	0	0.0	227.6	192.0333333333333	150.0	0.0
LFQ	top3__limma|bh|none|impseq|fc0.5|a0.05|none|k2	top3	none	impseq	limma	0.5	bh	6	6	1.0	0	0.0	227.9	195.0	119.40000000000003	0.0
LFQ	top3__limrots|bh|median|qrilc|fc0.5|a0.05|none|k2	top3	median	qrilc	limrots	0.5	bh	6	6	1.0	0	0.0	228.25	214.71666666666667	35.32499999999996	0.0
LFQ	top3__deqms|bh|none|knn|fc0.5|a0.05|none|k2	top3	none	knn	deqms	0.5	bh	6	6	1.0	0	0.0	229.2	200.54999999999998	115.42499999999998	0.0
LFQ	top3__deqms|bh|none|seqknn|fc0.5|a0.05|none|k2	top3	none	seqknn	deqms	0.5	bh	6	6	1.0	0	0.0	229.3	187.86666666666665	151.45	0.0
LFQ	top3__rots|bh|none|qrilc|fc0.5|a0.05|none|k2	top3	none	qrilc	rots	0.5	bh	6	6	1.0	0	0.0	229.60000000000002	207.66666666666663	93.6	0.0
LFQ	top3__rots|bh|none|knn|fc0.5|a0.05|none|k2	top3	none	knn	rots	0.5	bh	6	6	1.0	0	0.0	229.8	229.25	72.125	0.0
LFQ	top3__deqms|bh|none|impseqrob|fc0.5|a0.05|none|k2	top3	none	impseqrob	deqms	0.5	bh	6	6	1.0	0	0.0	231.6	195.9333333333333	147.25	0.0
LFQ	top3__rots|bh|none|minprob|fc0.5|a0.05|none|k2	top3	none	minprob	rots	0.5	bh	6	6	1.0	0	0.0	232.75	199.55000000000004	93.32499999999996	0.0
LFQ	top3__deqms|bh|none|impseq|fc0.5|a0.05|none|k2	top3	none	impseq	deqms	0.5	bh	6	6	1.0	0	0.0	233.2	198.20000000000002	131.39999999999998	0.0
LFQ	top3__deqms|bh|none|qrilc|fc0.5|a0.05|none|k2	top3	none	qrilc	deqms	0.5	bh	6	6	1.0	0	0.0	234.7	195.28333333333333	68.475	0.0
LFQ	top3__limrots|bh|none|minprob|fc0.5|a0.05|none|k2	top3	none	minprob	limrots	0.5	bh	6	6	1.0	0	0.0	234.75	203.61666666666667	80.82500000000005	0.0
LFQ	top3__limrots|bh|none|knn|fc0.5|a0.05|none|k2	top3	none	knn	limrots	0.5	bh	6	6	1.0	0	0.0	236.1	233.68333333333337	55.375	0.0
LFQ	top3__rots|bh|median|impseqrob|fc0.5|a0.05|none|k2	top3	median	impseqrob	rots	0.5	bh	6	6	1.0	0	0.0	237.35000000000002	204.10000000000002	98.30000000000004	0.0
LFQ	top3__limrots|bh|median|knn|fc0.5|a0.05|none|k2	top3	median	knn	limrots	0.5	bh	6	6	1.0	0	0.0	239.6	224.8166666666667	23.275000000000034	0.0
LFQ	top3__limrots|bh|median|none|fc0.5|a0.05|none|k2	top3	median	none	limrots	0.5	bh	6	6	1.0	0	0.0	241.2	228.38333333333333	58.67499999999998	0.0
LFQ	top3__rots|bh|median|qrilc|fc0.5|a0.05|none|k2	top3	median	qrilc	rots	0.5	bh	6	6	1.0	0	0.0	242.45	222.5333333333334	44.82499999999999	0.0
LFQ	top3__limrots|bh|median|impseqrob|fc0.5|a0.05|none|k2	top3	median	impseqrob	limrots	0.5	bh	6	6	1.0	0	0.0	242.9	233.20000000000002	38.10000000000002	0.0
LFQ	sum__rots|bh|median|none|fc0.5|a0.05|none|k2	sum	median	none	rots	0.5	bh	6	6	1.0	0	0.0	245.4	225.15	65.92499999999998	0.0
LFQ	top3__rots|bh|median|knn|fc0.5|a0.05|none|k2	top3	median	knn	rots	0.5	bh	6	6	1.0	0	0.0	246.1	227.85000000000002	34.525000000000006	0.0
LFQ	top3__rots|bh|median|none|fc0.5|a0.05|none|k2	top3	median	none	rots	0.5	bh	6	6	1.0	0	0.0	246.2	237.8166666666667	59.974999999999994	0.0
LFQ	top3__limrots|bh|none|qrilc|fc0.5|a0.05|none|k2	top3	none	qrilc	limrots	0.5	bh	6	6	1.0	0	0.0	249.05	218.91666666666666	69.37499999999997	0.0
TMT	directlfq__deqms|bh|none|knn|fc0.5|a0.05|none|k2	directlfq	none	knn	deqms	0.5	bh	3	3	1.0	0	0.0	41.7	55.300000000000004	30.39999999999999	0.0
TMT	directlfq__deqms|bh|none|seqknn|fc0.5|a0.05|none|k2	directlfq	none	seqknn	deqms	0.5	bh	3	3	1.0	0	0.0	41.7	55.93333333333334	31.35000000000001	0.0
TMT	directlfq__deqms|bh|none|none|fc0.5|a0.05|none|k2	directlfq	none	none	deqms	0.5	bh	3	3	1.0	0	0.0	41.7	56.79999999999999	32.64999999999999	0.0
TMT	directlfq__deqms|bh|none|impseq|fc0.5|a0.05|none|k2	directlfq	none	impseq	deqms	0.5	bh	3	3	1.0	0	0.0	41.7	59.26666666666667	36.35000000000001	0.0
TMT	directlfq__deqms|bh|none|mindet|fc0.5|a0.05|none|k2	directlfq	none	mindet	deqms	0.5	bh	3	3	1.0	0	0.0	41.7	59.26666666666667	36.35000000000001	0.0
TMT	directlfq__deqms|bh|none|impseqrob|fc0.5|a0.05|none|k2	directlfq	none	impseqrob	deqms	0.5	bh	3	3	1.0	0	0.0	41.7	60.0	37.45	0.0
TMT	directlfq__deqms|bh|none|minprob|fc0.5|a0.05|none|k2	directlfq	none	minprob	deqms	0.5	bh	3	3	1.0	0	0.0	41.7	61.06666666666666	39.05	0.0
TMT	directlfq__deqms|bh|none|qrilc|fc0.5|a0.05|none|k2	directlfq	none	qrilc	deqms	0.5	bh	3	3	1.0	0	0.0	41.7	78.46666666666665	65.14999999999999	0.0
TMT	directlfq__limma|bh|none|mindet|fc0.5|a0.05|none|k2	directlfq	none	mindet	limma	0.5	bh	3	3	1.0	0	0.0	56.1	64.0	25.049999999999997	0.0
TMT	directlfq__limma|bh|none|knn|fc0.5|a0.05|none|k2	directlfq	none	knn	limma	0.5	bh	3	3	1.0	0	0.0	56.1	64.43333333333332	25.700000000000003	0.0
TMT	directlfq__limma|bh|none|minprob|fc0.5|a0.05|none|k2	directlfq	none	minprob	limma	0.5	bh	3	3	1.0	0	0.0	56.1	65.66666666666667	27.549999999999997	0.0
TMT	directlfq__limma|bh|none|seqknn|fc0.5|a0.05|none|k2	directlfq	none	seqknn	limma	0.5	bh	3	3	1.0	0	0.0	56.1	65.7	27.599999999999994	0.0
TMT	directlfq__limma|bh|none|none|fc0.5|a0.05|none|k2	directlfq	none	none	limma	0.5	bh	3	3	1.0	0	0.0	56.1	68.63333333333334	32.0	0.0
TMT	directlfq__limma|bh|none|impseq|fc0.5|a0.05|none|k2	directlfq	none	impseq	limma	0.5	bh	3	3	1.0	0	0.0	56.1	71.93333333333332	36.95	0.0
TMT	directlfq__limma|bh|none|impseqrob|fc0.5|a0.05|none|k2	directlfq	none	impseqrob	limma	0.5	bh	3	3	1.0	0	0.0	56.1	73.93333333333332	39.95	0.0
TMT	directlfq__limma|bh|none|qrilc|fc0.5|a0.05|none|k2	directlfq	none	qrilc	limma	0.5	bh	3	3	1.0	0	0.0	56.1	83.26666666666667	53.95	0.0
TMT	maxlfq__deqms|bh|none|knn|fc0.5|a0.05|none|k2	maxlfq	none	knn	deqms	0.5	bh	3	3	1.0	0	0.0	82.9	90.23333333333335	19.19999999999999	0.0
TMT	maxlfq__deqms|bh|none|seqknn|fc0.5|a0.05|none|k2	maxlfq	none	seqknn	deqms	0.5	bh	3	3	1.0	0	0.0	82.9	92.7	24.0	0.0
TMT	maxlfq__deqms|bh|none|none|fc0.5|a0.05|none|k2	maxlfq	none	none	deqms	0.5	bh	3	3	1.0	0	0.0	82.9	102.10000000000001	32.3	0.0
TMT	maxlfq__deqms|bh|none|mindet|fc0.5|a0.05|none|k2	maxlfq	none	mindet	deqms	0.5	bh	3	3	1.0	0	0.0	82.9	108.16666666666667	44.39999999999999	0.0
TMT	maxlfq__deqms|bh|none|impseqrob|fc0.5|a0.05|none|k2	maxlfq	none	impseqrob	deqms	0.5	bh	3	3	1.0	0	0.0	82.9	122.56666666666668	68.0	0.0
TMT	maxlfq__deqms|bh|none|impseq|fc0.5|a0.05|none|k2	maxlfq	none	impseq	deqms	0.5	bh	3	3	1.0	0	0.0	82.9	122.66666666666667	67.25000000000003	0.0
TMT	maxlfq__deqms|bh|none|minprob|fc0.5|a0.05|none|k2	maxlfq	none	minprob	deqms	0.5	bh	3	3	1.0	0	0.0	82.9	128.29999999999998	73.80000000000001	0.0
TMT	maxlfq__deqms|bh|none|qrilc|fc0.5|a0.05|none|k2	maxlfq	none	qrilc	deqms	0.5	bh	3	3	1.0	0	0.0	82.9	134.53333333333333	79.55000000000001	0.0
TMT	sum__deqms|bh|none|seqknn|fc0.5|a0.05|none|k2	sum	none	seqknn	deqms	0.5	bh	3	3	1.0	0	0.0	83.4	111.56666666666666	90.05000000000001	0.0
TMT	sum__deqms|bh|none|knn|fc0.5|a0.05|none|k2	sum	none	knn	deqms	0.5	bh	3	3	1.0	0	0.0	83.6	117.09999999999998	81.84999999999998	0.0
TMT	sum__deqms|bh|none|none|fc0.5|a0.05|none|k2	sum	none	none	deqms	0.5	bh	3	3	1.0	0	0.0	87.4	124.76666666666667	72.25	0.0
TMT	pibaq__limma|bh|none|minprob|fc0.5|a0.05|none|k2	pibaq	none	minprob	limma	0.5	bh	3	3	1.0	0	0.0	88.8	93.36666666666666	69.44999999999999	0.0
TMT	sum__deqms|bh|none|mindet|fc0.5|a0.05|none|k2	sum	none	mindet	deqms	0.5	bh	3	3	1.0	0	0.0	89.2	123.03333333333335	75.74999999999999	0.0
TMT	top3__deqms|bh|none|seqknn|fc0.5|a0.05|none|k2	top3	none	seqknn	deqms	0.5	bh	3	3	1.0	0	0.0	98.2	124.93333333333334	87.0	0.0
TMT	top3__deqms|bh|none|knn|fc0.5|a0.05|none|k2	top3	none	knn	deqms	0.5	bh	3	3	1.0	0	0.0	98.4	123.33333333333333	89.50000000000003	0.0
TMT	pibaq__limma|bh|none|mindet|fc0.5|a0.05|none|k2	pibaq	none	mindet	limma	0.5	bh	3	3	1.0	0	0.0	99.4	89.13333333333333	54.8	0.0
TMT	pibaq__limma|bh|none|qrilc|fc0.5|a0.05|none|k2	pibaq	none	qrilc	limma	0.5	bh	3	3	1.0	0	0.0	101.2	108.30000000000001	80.45	0.0
TMT	top3__deqms|bh|none|none|fc0.5|a0.05|none|k2	top3	none	none	deqms	0.5	bh	3	3	1.0	0	0.0	102.4	134.03333333333333	75.45000000000002	0.0
TMT	top3__deqms|bh|none|mindet|fc0.5|a0.05|none|k2	top3	none	mindet	deqms	0.5	bh	3	3	1.0	0	0.0	104.6	138.03333333333333	70.54999999999998	0.0
TMT	directlfq__deqms|bh|median|mindet|fc0.5|a0.05|none|k2	directlfq	median	mindet	deqms	0.5	bh	3	3	1.0	0	0.0	107.8	130.06666666666666	63.5	0.0
TMT	pibaq__limma|bh|none|seqknn|fc0.5|a0.05|none|k2	pibaq	none	seqknn	limma	0.5	bh	3	3	1.0	0	0.0	108.4	100.2	69.30000000000001	0.0
TMT	directlfq__deqms|bh|median|knn|fc0.5|a0.05|none|k2	directlfq	median	knn	deqms	0.5	bh	3	3	1.0	0	0.0	110.4	130.93333333333334	63.5	0.0
TMT	directlfq__limma|bh|median|mindet|fc0.5|a0.05|none|k2	directlfq	median	mindet	limma	0.5	bh	3	3	1.0	0	0.0	110.8	120.39999999999999	53.69999999999999	0.0
TMT	pibaq__limma|bh|none|none|fc0.5|a0.05|none|k2	pibaq	none	none	limma	0.5	bh	3	3	1.0	0	0.0	111.4	113.06666666666668	82.5	0.0
TMT	directlfq__limma|bh|median|knn|fc0.5|a0.05|none|k2	directlfq	median	knn	limma	0.5	bh	3	3	1.0	0	0.0	112.2	120.86666666666667	53.70000000000002	0.0
TMT	pibaq__limma|bh|none|knn|fc0.5|a0.05|none|k2	pibaq	none	knn	limma	0.5	bh	3	3	1.0	0	0.0	114.4	100.63333333333333	66.15	0.0
TMT	directlfq__deqms|bh|median|seqknn|fc0.5|a0.05|none|k2	directlfq	median	seqknn	deqms	0.5	bh	3	3	1.0	0	0.0	115.0	132.46666666666667	63.5	0.0
TMT	pibaq__limma|bh|none|impseq|fc0.5|a0.05|none|k2	pibaq	none	impseq	limma	0.5	bh	3	3	1.0	0	0.0	115.6	116.59999999999998	88.9	0.0
TMT	directlfq__rots|bh|none|knn|fc0.5|a0.05|none|k2	directlfq	none	knn	rots	0.5	bh	3	3	1.0	0	0.0	116.3	114.36666666666667	7.8999999999999915	0.0
TMT	directlfq__limrots|bh|none|mindet|fc0.5|a0.05|none|k2	directlfq	none	mindet	limrots	0.5	bh	3	3	1.0	0	0.0	116.5	114.2	15.549999999999997	0.0
TMT	directlfq__limrots|bh|none|minprob|fc0.5|a0.05|none|k2	directlfq	none	minprob	limrots	0.5	bh	3	3	1.0	0	0.0	116.5	114.7	16.299999999999997	0.0
TMT	directlfq__limrots|bh|none|knn|fc0.5|a0.05|none|k2	directlfq	none	knn	limrots	0.5	bh	3	3	1.0	0	0.0	116.5	115.39999999999999	17.349999999999994	0.0
TMT	directlfq__limrots|bh|none|seqknn|fc0.5|a0.05|none|k2	directlfq	none	seqknn	limrots	0.5	bh	3	3	1.0	0	0.0	116.5	117.13333333333333	19.950000000000003	0.0
TMT	directlfq__limrots|bh|none|none|fc0.5|a0.05|none|k2	directlfq	none	none	limrots	0.5	bh	3	3	1.0	0	0.0	116.5	121.26666666666667	26.150000000000006	0.0
TMT	directlfq__limrots|bh|none|impseq|fc0.5|a0.05|none|k2	directlfq	none	impseq	limrots	0.5	bh	3	3	1.0	0	0.0	116.5	121.8	26.94999999999999	0.0
TMT	directlfq__limrots|bh|none|impseqrob|fc0.5|a0.05|none|k2	directlfq	none	impseqrob	limrots	0.5	bh	3	3	1.0	0	0.0	116.5	122.39999999999999	27.849999999999994	0.0
TMT	directlfq__limrots|bh|none|qrilc|fc0.5|a0.05|none|k2	directlfq	none	qrilc	limrots	0.5	bh	3	3	1.0	0	0.0	116.5	134.86666666666667	46.55000000000001	0.0
TMT	pibaq__limma|bh|none|impseqrob|fc0.5|a0.05|none|k2	pibaq	none	impseqrob	limma	0.5	bh	3	3	1.0	0	0.0	116.6	119.60000000000001	92.30000000000001	0.0
TMT	directlfq__limma|bh|median|minprob|fc0.5|a0.05|none|k2	directlfq	median	minprob	limma	0.5	bh	3	3	1.0	0	0.0	117.0	122.46666666666665	53.69999999999999	0.0
TMT	directlfq__limma|bh|median|seqknn|fc0.5|a0.05|none|k2	directlfq	median	seqknn	limma	0.5	bh	3	3	1.0	0	0.0	118.1	122.83333333333333	53.7	0.0
TMT	maxlfq__limma|bh|none|knn|fc0.5|a0.05|none|k2	maxlfq	none	knn	limma	0.5	bh	3	3	1.0	0	0.0	118.9	117.7	20.10000000000001	0.0
TMT	maxlfq__limma|bh|none|seqknn|fc0.5|a0.05|none|k2	maxlfq	none	seqknn	limma	0.5	bh	3	3	1.0	0	0.0	118.9	119.66666666666667	23.94999999999999	0.0
TMT	maxlfq__limma|bh|none|none|fc0.5|a0.05|none|k2	maxlfq	none	none	limma	0.5	bh	3	3	1.0	0	0.0	118.9	124.26666666666667	31.350000000000023	0.0
TMT	maxlfq__limma|bh|none|mindet|fc0.5|a0.05|none|k2	maxlfq	none	mindet	limma	0.5	bh	3	3	1.0	0	0.0	118.9	124.76666666666667	31.299999999999983	0.0
TMT	maxlfq__limma|bh|none|minprob|fc0.5|a0.05|none|k2	maxlfq	none	minprob	limma	0.5	bh	3	3	1.0	0	0.0	118.9	140.83333333333334	54.19999999999999	0.0
TMT	maxlfq__limma|bh|none|impseq|fc0.5|a0.05|none|k2	maxlfq	none	impseq	limma	0.5	bh	3	3	1.0	0	0.0	118.9	141.26666666666665	56.75	0.0
TMT	maxlfq__limma|bh|none|qrilc|fc0.5|a0.05|none|k2	maxlfq	none	qrilc	limma	0.5	bh	3	3	1.0	0	0.0	118.9	145.5666666666667	57.099999999999994	0.0
TMT	maxlfq__limma|bh|none|impseqrob|fc0.5|a0.05|none|k2	maxlfq	none	impseqrob	limma	0.5	bh	3	3	1.0	0	0.0	118.9	146.9	65.90000000000002	0.0
TMT	directlfq__deqms|bh|median|none|fc0.5|a0.05|none|k2	directlfq	median	none	deqms	0.5	bh	3	3	1.0	0	0.0	119.0	133.79999999999998	63.5	0.0
TMT	directlfq__rots|bh|none|seqknn|fc0.5|a0.05|none|k2	directlfq	none	seqknn	rots	0.5	bh	3	3	1.0	0	0.0	120.3	115.7	7.8999999999999915	0.0
TMT	sum__limma|bh|none|seqknn|fc0.5|a0.05|none|k2	sum	none	seqknn	limma	0.5	bh	3	3	1.0	0	0.0	121.1	131.86666666666667	100.04999999999998	0.0
TMT	sum__limma|bh|none|knn|fc0.5|a0.05|none|k2	sum	none	knn	limma	0.5	bh	3	3	1.0	0	0.0	121.2	131.76666666666668	100.25	0.0
TMT	directlfq__rots|bh|none|mindet|fc0.5|a0.05|none|k2	directlfq	none	mindet	rots	0.5	bh	3	3	1.0	0	0.0	121.3	117.36666666666667	9.899999999999991	0.0
TMT	directlfq__rots|bh|none|minprob|fc0.5|a0.05|none|k2	directlfq	none	minprob	rots	0.5	bh	3	3	1.0	0	0.0	121.3	120.23333333333333	14.199999999999989	0.0
TMT	directlfq__rots|bh|none|impseq|fc0.5|a0.05|none|k2	directlfq	none	impseq	rots	0.5	bh	3	3	1.0	0	0.0	121.3	121.33333333333333	15.849999999999994	0.0
TMT	directlfq__rots|bh|none|impseqrob|fc0.5|a0.05|none|k2	directlfq	none	impseqrob	rots	0.5	bh	3	3	1.0	0	0.0	121.3	122.60000000000001	17.75	0.0
TMT	directlfq__rots|bh|none|none|fc0.5|a0.05|none|k2	directlfq	none	none	rots	0.5	bh	3	3	1.0	0	0.0	121.3	132.20000000000002	32.150000000000006	0.0
TMT	directlfq__rots|bh|none|qrilc|fc0.5|a0.05|none|k2	directlfq	none	qrilc	rots	0.5	bh	3	3	1.0	0	0.0	121.3	143.73333333333332	49.44999999999999	0.0
TMT	sum__limma|bh|none|none|fc0.5|a0.05|none|k2	sum	none	none	limma	0.5	bh	3	3	1.0	0	0.0	123.8	142.76666666666668	85.05000000000001	0.0
TMT	top3__deqms|bh|none|impseq|fc0.5|a0.05|none|k2	top3	none	impseq	deqms	0.5	bh	3	3	1.0	0	0.0	123.8	148.9	63.85000000000002	0.0
TMT	pibaq__limrots|bh|median|none|fc0.5|a0.05|none|k2	pibaq	median	none	limrots	0.5	bh	3	3	1.0	0	0.0	124.0	173.20000000000002	99.6	0.0
TMT	pibaq__limrots|bh|median|knn|fc0.5|a0.05|none|k2	pibaq	median	knn	limrots	0.5	bh	3	3	1.0	0	0.0	124.1	148.49999999999997	60.49999999999997	0.0
TMT	pibaq__limrots|bh|median|impseq|fc0.5|a0.05|none|k2	pibaq	median	impseq	limrots	0.5	bh	3	3	1.0	0	0.0	124.2	146.79999999999998	59.099999999999994	0.0
TMT	pibaq__limrots|bh|median|seqknn|fc0.5|a0.05|none|k2	pibaq	median	seqknn	limrots	0.5	bh	3	3	1.0	0	0.0	124.2	152.4333333333333	68.14999999999998	0.0
TMT	pibaq__limrots|bh|median|impseqrob|fc0.5|a0.05|none|k2	pibaq	median	impseqrob	limrots	0.5	bh	3	3	1.0	0	0.0	124.4	158.66666666666666	76.6	0.0
TMT	pibaq__limrots|bh|median|minprob|fc0.5|a0.05|none|k2	pibaq	median	minprob	limrots	0.5	bh	3	3	1.0	0	0.0	124.9	145.76666666666668	53.0	0.0
TMT	pibaq__limrots|bh|median|qrilc|fc0.5|a0.05|none|k2	pibaq	median	qrilc	limrots	0.5	bh	3	3	1.0	0	0.0	125.7	146.13333333333335	51.55000000000001	0.0
TMT	pibaq__limrots|bh|median|mindet|fc0.5|a0.05|none|k2	pibaq	median	mindet	limrots	0.5	bh	3	3	1.0	0	0.0	126.1	136.83333333333334	44.80000000000001	0.0
TMT	pibaq__deqms|bh|none|qrilc|fc0.5|a0.05|none|k2	pibaq	none	qrilc	deqms	0.5	bh	3	3	1.0	0	0.0	126.6	124.13333333333333	91.69999999999999	0.0
